Regulator	Target	MI
hsa-miR-766-3p	ORC1	0.106938321
hsa-miR-766-3p	PHEX	0.067721927
hsa-miR-766-3p	PTK6	0.066295629
hsa-miR-766-3p	TNFRSF1B	0.066734932
hsa-miR-766-3p	TNFRSF21	0.07923162
hsa-miR-766-3p	POLQ	0.085363197
hsa-miR-766-3p	RARA	0.083410569
hsa-miR-766-3p	SP140	0.101357668
hsa-miR-766-3p	RXRA	0.07366647
hsa-miR-766-3p	RSG1	0.072542402
hsa-miR-766-3p	RTCA	0.072497768
hsa-miR-766-3p	SKA1	0.088483327
hsa-miR-766-3p	SKP2	0.107808769
hsa-miR-766-3p	SGTB	0.074890734
hsa-miR-766-3p	ATP1A2	0.081280391
hsa-miR-766-3p	SSH3	0.080858254
hsa-miR-766-3p	STK4	0.112661338
hsa-miR-766-3p	TET3	0.085612991
hsa-miR-766-3p	TAL1	0.069338323
hsa-miR-766-3p	TLE3	0.10657959
hsa-miR-766-3p	UBTF	0.087953292
hsa-miR-766-3p	SRSF1	0.077888314
hsa-miR-766-3p	USP1	0.07205979
hsa-miR-766-3p	UTP6	0.063258881
hsa-miR-766-3p	VAV1	0.08067015
hsa-miR-766-3p	WBP1	0.068270901
hsa-miR-766-3p	AP3S2	0.07518996
hsa-miR-766-3p	SUGP1	0.074247129
hsa-miR-766-3p	FKBP10	0.079856115
hsa-miR-766-3p	ARMC5	0.095089338
hsa-miR-766-3p	ASTN2	0.081998566
hsa-miR-766-3p	SYNE4	0.083350641
hsa-miR-766-3p	TMEM65	0.066811112
hsa-miR-766-3p	MCF2L2	0.082677535
hsa-miR-766-3p	TAF11	0.078959244
hsa-miR-766-3p	TAF13	0.070721189
hsa-miR-766-3p	KCNE4	0.067547559
hsa-miR-766-3p	KCNK6	0.088557541
hsa-miR-766-3p	BATF2	0.067208321
hsa-miR-766-3p	TGFBI	0.067071846
hsa-miR-766-3p	HDAC11	0.098558144
hsa-miR-766-3p	TIGAR	0.08415172
hsa-miR-766-3p	KIFC1	0.063846039
hsa-miR-766-3p	KIF15	0.097673493
hsa-miR-766-3p	EXOSC2	0.06880383
hsa-miR-766-3p	KIAA0141	0.071536401
hsa-miR-766-3p	KLHL6	0.082299687
hsa-miR-766-3p	TMEM229B	0.074880616
hsa-miR-766-3p	TMEM184A	0.072321572
hsa-miR-766-3p	TRAF1	0.064930121
hsa-miR-766-3p	TRAV6	0.080078696
hsa-miR-766-3p	TROAP	0.086695835
hsa-miR-766-3p	TTYH3	0.095391569
hsa-miR-766-3p	FAM189A2	0.07617497
hsa-miR-766-3p	C5AR2	0.095585239
hsa-miR-766-3p	BUD13	0.068284031
hsa-miR-766-3p	MSN	0.074676108
hsa-miR-766-3p	MAG	0.08134608
hsa-miR-766-3p	LY9	0.061283523
hsa-miR-766-3p	LYZ	0.086254749
hsa-miR-766-3p	ID3	0.064692731
hsa-miR-766-3p	SPN	0.099262949
hsa-miR-766-3p	SHF	0.064792117
hsa-miR-766-3p	PYY	0.082846929
hsa-miR-766-3p	PNP	0.0661115
hsa-miR-766-3p	PRX	0.134129996
hsa-miR-766-3p	DHH	0.065187953
hsa-miR-766-3p	ERF	0.083701144
hsa-miR-766-3p	FCGR3A	0.073002294
hsa-miR-766-3p	FCGR2B	0.074403908
hsa-miR-766-3p	EPHA10	0.063615891
hsa-miR-766-3p	CADM2	0.062047509
hsa-miR-766-3p	CALN1	0.065582866
hsa-miR-766-3p	ADAM33	0.070374823
hsa-miR-766-3p	CCL20	0.069634477
hsa-miR-766-3p	CD247	0.060513129
hsa-miR-766-3p	CENPL	0.073662504
hsa-miR-766-3p	OXNAD1	0.084539255
hsa-miR-766-3p	CHEK2	0.080837221
hsa-miR-766-3p	CHEK1	0.091735737
hsa-miR-766-3p	TBC1D24	0.067527465
hsa-miR-766-3p	CCDC74A	0.084342129
hsa-miR-766-3p	CCDC74B	0.074657317
hsa-miR-766-3p	CCDC158	0.070096676
hsa-miR-766-3p	RMND5B	0.063396655
hsa-miR-766-3p	DBNDD2	0.114664899
hsa-miR-766-3p	CRTAM	0.072269208
hsa-miR-766-3p	EIF4EBP2	0.071039231
hsa-miR-766-3p	PLAGL2	0.072621439
hsa-miR-766-3p	ARHGAP1	0.080942075
hsa-miR-766-3p	C1QTNF6	0.07391712
hsa-miR-766-3p	VASH2	0.073106306
hsa-miR-766-3p	MCCC1	0.109857997
hsa-miR-766-3p	DAPK3	0.077856242
hsa-miR-766-3p	VGLL3	0.063794841
hsa-miR-766-3p	MEGF8	0.087691627
hsa-miR-766-3p	MEF2D	0.076545253
hsa-miR-766-3p	MEX3A	0.079918679
hsa-miR-766-3p	METRN	0.069146935
hsa-miR-766-3p	MFSD9	0.070356652
hsa-miR-766-3p	UBXN2A	0.084485166
hsa-miR-766-3p	DDX21	0.084519373
hsa-miR-766-3p	DEAF1	0.081361341
hsa-miR-766-3p	DERL3	0.06800129
hsa-miR-766-3p	RNF114	0.086247064
hsa-miR-766-3p	MLLT1	0.076625414
hsa-miR-766-3p	LRRC56	0.092453567
hsa-miR-766-3p	ARHGEF40	0.06658834
hsa-miR-766-3p	ARHGEF17	0.067713225
hsa-miR-766-3p	DLGAP5	0.105792757
hsa-miR-766-3p	LRTOMT	0.068333692
hsa-miR-766-3p	MOB3B	0.069156196
hsa-miR-766-3p	DOCK7	0.088967504
hsa-miR-766-3p	STAMBPL1	0.082278314
hsa-miR-766-3p	N4BP3	0.098214794
hsa-miR-766-3p	GPIHBP1	0.084966556
hsa-miR-766-3p	ZBTB47	0.106633812
hsa-miR-766-3p	MTMR8	0.059056261
hsa-miR-766-3p	MYO1G	0.078078605
hsa-miR-766-3p	CYP1B1	0.077740958
hsa-miR-766-3p	WDR12	0.070700963
hsa-miR-766-3p	NCBP1	0.074748356
hsa-miR-766-3p	NDST1	0.075234291
hsa-miR-766-3p	NFAM1	0.077200044
hsa-miR-766-3p	EGFL8	0.068831294
hsa-miR-766-3p	NUDT16	0.071396492
hsa-miR-766-3p	PPARGC1B	0.071109531
hsa-miR-766-3p	CAMSAP3	0.063169312
hsa-miR-766-3p	NOL10	0.11557458
hsa-miR-766-3p	LAPTM5	0.068005666
hsa-miR-766-3p	S100A9	0.076033432
hsa-miR-766-3p	METTL21A	0.076373866
hsa-miR-766-3p	ERBB3	0.069122292
hsa-miR-766-3p	ERCC1	0.075316105
hsa-miR-766-3p	NUPL2	0.08305625
hsa-miR-766-3p	ESPL1	0.063979555
hsa-miR-766-3p	NUP205	0.0856304
hsa-miR-766-3p	NYAP1	0.067239066
hsa-miR-766-3p	KNSTRN	0.081885799
hsa-miR-766-3p	MYO18B	0.075194789
hsa-miR-766-3p	SLC7A5	0.068308341
hsa-miR-766-3p	SLC9A9	0.072581621
hsa-miR-766-3p	FADS2	0.064386017
hsa-miR-766-3p	FARSB	0.075367679
hsa-miR-766-3p	FGF11	0.081322521
hsa-miR-766-3p	UNC5CL	0.071394519
hsa-miR-766-3p	FLOT1	0.064806725
hsa-miR-766-3p	XRCC2	0.095116669
hsa-miR-766-3p	P2RX4	0.066939874
hsa-miR-766-3p	P2RY6	0.066536906
hsa-miR-766-3p	TRAV16	0.072434358
hsa-miR-766-3p	PAICS	0.064967522
hsa-miR-766-3p	PARD3	0.075874257
hsa-miR-766-3p	ZNF205	0.070900793
hsa-miR-766-3p	ZNF688	0.097704206
hsa-miR-766-3p	ZNF695	0.117125824
hsa-miR-766-3p	ZNF653	0.068343598
hsa-miR-766-3p	ZNF365	0.071834911
hsa-miR-766-3p	TIMM8A	0.101268486
hsa-miR-766-3p	ZNF846	0.065387922
hsa-miR-766-3p	PCSK4	0.081412446
hsa-miR-766-3p	ZNF768	0.084197325
hsa-miR-766-3p	PDCD1	0.075651848
hsa-miR-766-3p	PDCL3	0.081802637
hsa-miR-766-3p	PEX13	0.066050918
hsa-miR-766-3p	SLCO2B1	0.06606232
hsa-miR-766-3p	PLAC9	0.077777944
hsa-miR-766-3p	GLIS2	0.08244747
hsa-miR-766-3p	POLA2	0.078242199
hsa-miR-766-3p	PPARA	0.071649473
hsa-miR-766-3p	PREX1	0.080860117
hsa-miR-766-3p	MTHFD1L	0.070752231
hsa-miR-766-3p	PSMD2	0.081418552
hsa-miR-766-3p	PSRC1	0.065208354
hsa-miR-766-3p	CACTIN	0.06844614
hsa-miR-766-3p	GREB1	0.095814054
hsa-miR-766-3p	GRIK5	0.065936676
hsa-miR-766-3p	MRGPRF	0.075401699
hsa-miR-766-3p	MRFAP1	0.071222282
hsa-miR-766-3p	RAPGEF3	0.069262469
hsa-miR-766-3p	RAPGEF1	0.072126153
hsa-miR-766-3p	ARHGAP11A	0.090063492
hsa-miR-766-3p	FAM136A	0.105982476
hsa-miR-766-3p	FAM134C	0.065678228
hsa-miR-766-3p	CEACAM6	0.068319417
hsa-miR-766-3p	TNFRSF13C	0.071442024
hsa-miR-766-3p	MRPS10	0.076103517
hsa-miR-766-3p	MRPS16	0.063277355
hsa-miR-766-3p	ZG16B	0.081984172
hsa-miR-766-3p	HDAC2	0.105525483
hsa-miR-766-3p	B3GNT7	0.067778071
hsa-miR-766-3p	SLC22A18	0.080410049
hsa-miR-766-3p	SLC25A53	0.079214601
hsa-miR-766-3p	HJURP	0.089410905
hsa-miR-766-3p	SEMA3G	0.065089294
hsa-miR-766-3p	SEMA3B	0.101654624
hsa-miR-766-3p	NFATC4	0.081618271
hsa-miR-766-3p	IFT140	0.109982364
hsa-miR-766-3p	OLFML2A	0.070253756
hsa-miR-766-3p	QRSL1	0.073744704
hsa-miR-766-3p	L3MBTL4	0.080858856
hsa-miR-766-3p	METAP1D	0.057851257
hsa-miR-766-3p	PIK3IP1	0.082259819
hsa-miR-766-3p	OTUD7B	0.068520043
hsa-miR-766-3p	TTC39A	0.078484101
hsa-miR-766-3p	RILPL1	0.106058113
hsa-miR-766-3p	HSPA8	0.06991797
hsa-miR-766-3p	HYOU1	0.05955265
hsa-miR-766-3p	MAGED2	0.077452131
hsa-miR-766-3p	C9orf116	0.075183723
hsa-miR-766-3p	RAD51	0.07406947
hsa-miR-766-3p	ZYG11A	0.070422796
hsa-miR-766-3p	SIGLEC9	0.079440958
hsa-miR-766-3p	RBM38	0.074333665
hsa-miR-766-3p	PHLDA3	0.078922697
hsa-miR-766-3p	RHOT2	0.06932117
hsa-miR-766-3p	RIMS4	0.089587918
hsa-miR-766-3p	MAPRE1	0.071818313
hsa-miR-766-3p	C19orf33	0.06850613
hsa-miR-766-3p	IKZF1	0.102906276
hsa-miR-766-3p	IKZF3	0.083750976
hsa-miR-766-3p	PITPNM1	0.065978527
hsa-miR-766-3p	RRAGC	0.077996875
hsa-miR-767-5p	MCF2L2	0.070295736
hsa-miR-767-5p	RAD21	0.054853638
hsa-miR-767-5p	PSMD11	0.072795135
hsa-miR-767-5p	HNRNPUL1	0.077537819
hsa-miR-767-5p	RUFY2	0.058549172
hsa-miR-767-5p	IRAK1	0.072234741
hsa-miR-767-5p	RTKN2	0.056636708
hsa-miR-767-5p	TIMELESS	0.061727543
hsa-miR-767-5p	BRMS1L	0.075425329
hsa-miR-767-5p	CDC42SE1	0.063029929
hsa-miR-767-5p	SCML2	0.075276286
hsa-miR-767-5p	SENP5	0.071135259
hsa-miR-767-5p	ACP1	0.072312566
hsa-miR-767-5p	ACSM5	0.063294651
hsa-miR-767-5p	ACTR2	0.077731292
hsa-miR-767-5p	SLC15A1	0.090744158
hsa-miR-767-5p	SMAGP	0.064695476
hsa-miR-767-5p	CDC6	0.078679323
hsa-miR-767-5p	CHML	0.066232046
hsa-miR-767-5p	SLC27A1	0.060577924
hsa-miR-767-5p	DKK3	0.06034864
hsa-miR-767-5p	DOK7	0.076704793
hsa-miR-767-5p	CXCL10	0.071681771
hsa-miR-767-5p	DLX5	0.053761224
hsa-miR-767-5p	SLC36A1	0.070449447
hsa-miR-767-5p	SOCS2	0.062053786
hsa-miR-767-5p	ESR1	0.09898375
hsa-miR-767-5p	AIMP2	0.061272814
hsa-miR-767-5p	SNED1	0.061138857
hsa-miR-767-5p	FUT8	0.070007617
hsa-miR-767-5p	FRS2	0.068123239
hsa-miR-767-5p	AHNAK	0.072068979
hsa-miR-767-5p	GGCT	0.068584031
hsa-miR-767-5p	CYP20A1	0.065335961
hsa-miR-767-5p	GNAQ	0.063226583
hsa-miR-767-5p	HBP1	0.062177099
hsa-miR-767-5p	SPC25	0.062401031
hsa-miR-767-5p	SPDL1	0.073802057
hsa-miR-767-5p	SLC7A13	0.080471064
hsa-miR-767-5p	IDH2	0.069286629
hsa-miR-767-5p	ICOS	0.071441634
hsa-miR-767-5p	KLF2	0.076674328
hsa-miR-767-5p	TMSB15A	0.067298696
hsa-miR-767-5p	TMSB15B	0.066057181
hsa-miR-767-5p	KSR2	0.065939113
hsa-miR-767-5p	LCOR	0.05865187
hsa-miR-767-5p	MPP6	0.078380747
hsa-miR-767-5p	NBR1	0.074430322
hsa-miR-767-5p	NASP	0.066257165
hsa-miR-767-5p	NAT1	0.085169356
hsa-miR-767-5p	NANP	0.057547182
hsa-miR-767-5p	NAPA	0.069482577
hsa-miR-767-5p	NFIA	0.063560471
hsa-miR-767-5p	NONO	0.07689237
hsa-miR-767-5p	OIP5	0.087529399
hsa-miR-767-5p	PGM1	0.058677983
hsa-miR-767-5p	SYTL1	0.067732891
hsa-miR-767-5p	ATP7B	0.084291068
hsa-miR-767-5p	PTK6	0.070953072
hsa-miR-767-5p	ASB16	0.060886727
hsa-miR-767-5p	RGS5	0.0669982
hsa-miR-767-5p	RFC2	0.059497109
hsa-miR-767-5p	SGO1	0.098570003
hsa-miR-767-5p	NAP1L5	0.066445922
hsa-miR-767-5p	SNX1	0.105978031
hsa-miR-767-5p	TET3	0.072305472
hsa-miR-767-5p	TMC3	0.074715702
hsa-miR-767-5p	TLE3	0.086119745
hsa-miR-767-5p	TPBG	0.061080509
hsa-miR-767-5p	TOM1L2	0.070047441
hsa-miR-767-5p	TAOK2	0.061177621
hsa-miR-767-5p	KCNE4	0.083342267
hsa-miR-767-5p	BCAT2	0.062626493
hsa-miR-767-5p	BAZ2B	0.058037874
hsa-miR-767-5p	TGIF2	0.06354089
hsa-miR-767-5p	RNF150	0.064003623
hsa-miR-767-5p	THSD4	0.100563998
hsa-miR-767-5p	KLHL3	0.061572942
hsa-miR-767-5p	GABRA3	0.483001146
hsa-miR-767-5p	ANP32E	0.080233385
hsa-miR-767-5p	MTHFD1L	0.086270534
hsa-miR-767-5p	C16orf87	0.092215621
hsa-miR-767-5p	FAM135A	0.062519024
hsa-miR-767-5p	CCNE2	0.05843084
hsa-miR-767-5p	CHIC2	0.069015754
hsa-miR-767-5p	LARP4B	0.065696794
hsa-miR-767-5p	ZCWPW1	0.063716718
hsa-miR-767-5p	SERPINH1	0.065021719
hsa-miR-767-5p	SLC4A8	0.062079576
hsa-miR-767-5p	SLC25A13	0.084178642
hsa-miR-767-5p	MARK1	0.06286752
hsa-miR-767-5p	DDAH1	0.061658094
hsa-miR-767-5p	HNRNPA2B1	0.064573399
hsa-miR-767-5p	SCNN1A	0.066684356
hsa-miR-767-5p	DNMT3A	0.07248642
hsa-miR-767-5p	MS4A7	0.066996473
hsa-miR-767-5p	DCUN1D4	0.068715122
hsa-miR-767-5p	MYBL2	0.119596736
hsa-miR-767-5p	MYCT1	0.065132554
hsa-miR-767-5p	C4orf32	0.099280845
hsa-miR-767-5p	C4orf36	0.066598305
hsa-miR-767-5p	ZNF488	0.054393222
hsa-miR-767-5p	ZNF596	0.07190527
hsa-miR-767-5p	ZNF224	0.059946975
hsa-miR-767-5p	ZNF695	0.086007348
hsa-miR-767-5p	SMIM13	0.068431254
hsa-miR-767-5p	NCAPH	0.093825449
hsa-miR-767-5p	HTATIP2	0.088272362
hsa-miR-767-5p	NICN1	0.067565076
hsa-miR-767-5p	ANKRD42	0.089617991
hsa-miR-767-5p	NOVA1	0.082675813
hsa-miR-767-5p	NRBP1	0.069145597
hsa-miR-767-5p	EPHX2	0.071015946
hsa-miR-767-5p	C12orf45	0.056129687
hsa-miR-767-5p	MRPS10	0.093332831
hsa-miR-767-5p	ARFIP2	0.067114734
hsa-miR-767-5p	TMEM41B	0.061511119
hsa-miR-767-5p	TMEM38A	0.066355338
hsa-miR-767-5p	TMEM215	0.064922538
hsa-miR-767-5p	SEMA3C	0.065494909
hsa-miR-767-5p	SEPHS1	0.092942081
hsa-miR-767-5p	OTUD7A	0.062501103
hsa-miR-767-5p	OTUD7B	0.070081842
hsa-miR-767-5p	FUCA2	0.059369527
hsa-miR-767-5p	DPYSL5	0.069608243
hsa-miR-767-5p	PARK2	0.065570356
hsa-miR-767-5p	PDHA1	0.101551077
hsa-miR-767-5p	MARCH8	0.067233422
hsa-miR-767-5p	CCDC167	0.077020112
hsa-miR-767-5p	NMI	0.069512225
hsa-miR-767-5p	NCL	0.071798676
hsa-miR-767-5p	ME2	0.066700154
hsa-miR-767-5p	XPA	0.07550086
hsa-miR-767-5p	GINS1	0.073730813
hsa-miR-767-5p	GINS2	0.062952687
hsa-miR-767-5p	PHYHD1	0.094526139
hsa-miR-767-5p	CCDC40	0.073630369
hsa-miR-767-5p	CLEC7A	0.08830042
hsa-miR-767-5p	CLEC4D	0.057613385
hsa-miR-767-5p	PSMB5	0.063267719
hsa-miR-767-5p	PSMB4	0.069174851
hsa-miR-767-5p	GOLT1B	0.068514247
hsa-miR-767-5p	PRMT2	0.059905868
hsa-miR-767-5p	GSTM3	0.060855295
hsa-miR-767-5p	PTPRT	0.084428286
hsa-miR-767-5p	GREB1	0.067729635
hsa-miR-767-5p	TCEAL4	0.064828825
hsa-miR-767-5p	RALGPS2	0.078560778
hsa-miR-767-5p	RALGPS1	0.086988085
hsa-miR-767-5p	CCNYL1	0.072621566
hsa-miR-767-5p	ZC3H6	0.067095894
hsa-miR-767-5p	ZADH2	0.071853624
hsa-miR-767-5p	HAUS7	0.059116328
hsa-miR-767-5p	CACNA1B	0.076893349
hsa-miR-767-5p	AKR7A2	0.068387818
hsa-miR-767-5p	C5orf46	0.061033876
hsa-miR-769-5p	PSMB8	0.077072378
hsa-miR-769-5p	PSMD3	0.06169581
hsa-miR-769-5p	PSMD8	0.073189558
hsa-miR-769-5p	NUSAP1	0.065677655
hsa-miR-769-5p	SLC1A7	0.066028488
hsa-miR-769-5p	YWHAZ	0.082823594
hsa-miR-769-5p	PDZK1IP1	0.060249471
hsa-miR-769-5p	CD300LG	0.070363354
hsa-miR-769-5p	ZNF28	0.085659973
hsa-miR-769-5p	RAPGEF3	0.066789124
hsa-miR-769-5p	FAM219A	0.06205225
hsa-miR-769-5p	ZNF665	0.079311057
hsa-miR-769-5p	ZNF544	0.068367786
hsa-miR-769-5p	ZNF486	0.076159247
hsa-miR-769-5p	ZNHIT3	0.076483167
hsa-miR-769-5p	RAD51	0.063365301
hsa-miR-769-5p	OLFML2B	0.076292294
hsa-miR-769-5p	PIK3IP1	0.092861928
hsa-miR-769-5p	TSEN34	0.096189726
hsa-miR-769-5p	S100B	0.06284038
hsa-miR-769-5p	RNF32	0.063988458
hsa-miR-769-5p	CDK1	0.077248053
hsa-miR-769-5p	CTSO	0.077017047
hsa-miR-769-5p	ECE2	0.073533426
hsa-miR-769-5p	FLT4	0.073212574
hsa-miR-769-5p	GART	0.06698804
hsa-miR-769-5p	SMARCE1	0.077396803
hsa-miR-769-5p	HMMR	0.065036442
hsa-miR-769-5p	JPH2	0.069174952
hsa-miR-769-5p	KLF2	0.061759184
hsa-miR-769-5p	LRBA	0.071243778
hsa-miR-769-5p	LSM4	0.085353978
hsa-miR-769-5p	LRP1	0.076308177
hsa-miR-769-5p	MAOA	0.068824303
hsa-miR-769-5p	NME1	0.077940176
hsa-miR-769-5p	NXT1	0.06976779
hsa-miR-769-5p	ORC6	0.07003822
hsa-miR-769-5p	SCML2	0.080994251
hsa-miR-769-5p	RCC2	0.060231683
hsa-miR-769-5p	RILP	0.067758283
hsa-miR-769-5p	SHC1	0.067755609
hsa-miR-769-5p	SOD3	0.098538421
hsa-miR-769-5p	THBD	0.079340404
hsa-miR-769-5p	TET3	0.069574345
hsa-miR-769-5p	VPS8	0.072264677
hsa-miR-769-5p	ANKRD13B	0.067750998
hsa-miR-769-5p	ZEB2	0.063981945
hsa-miR-769-5p	SPAST	0.071649939
hsa-miR-769-5p	SPAG5	0.078731546
hsa-miR-769-5p	SRSF1	0.06261517
hsa-miR-769-5p	STAT6	0.070866746
hsa-miR-769-5p	STRBP	0.084299216
hsa-miR-769-5p	CFI	0.071602767
hsa-miR-769-5p	CIT	0.072644987
hsa-miR-769-5p	SYTL2	0.067505214
hsa-miR-769-5p	ATG9B	0.066116453
hsa-miR-769-5p	KIF20A	0.0605706
hsa-miR-769-5p	PHYHD1	0.066592857
hsa-miR-769-5p	CLEC17A	0.072457871
hsa-miR-769-5p	TRMT61A	0.077647414
hsa-miR-769-5p	FAM83H	0.084975173
hsa-miR-769-5p	FANCD2	0.070352122
hsa-miR-769-5p	CCL22	0.060673343
hsa-miR-769-5p	CCDC3	0.064469093
hsa-miR-769-5p	SH3RF2	0.0636064
hsa-miR-769-5p	SH3TC1	0.078542017
hsa-miR-769-5p	CEP97	0.071037592
hsa-miR-769-5p	CEP85	0.089566497
hsa-miR-769-5p	SH2D3C	0.074267875
hsa-miR-769-5p	LIX1L	0.073831625
hsa-miR-769-5p	TMBIM1	0.067722806
hsa-miR-769-5p	TMEM97	0.088909695
hsa-miR-769-5p	COPZ2	0.079370322
hsa-miR-769-5p	LTBP2	0.068167826
hsa-miR-769-5p	LGALS3	0.087149713
hsa-miR-769-5p	EXOSC2	0.091804578
hsa-miR-769-5p	EXOSC5	0.075657451
hsa-miR-769-5p	FBXO45	0.0729651
hsa-miR-769-5p	VGLL3	0.084662194
hsa-miR-769-5p	PARD6B	0.065564215
hsa-miR-769-5p	MFAP4	0.073596647
hsa-miR-769-5p	MMACHC	0.067636977
hsa-miR-769-5p	C1QTNF1	0.087444743
hsa-miR-769-5p	ZNF324B	0.075323947
hsa-miR-769-5p	S100A16	0.070977419
hsa-miR-769-5p	PTPN21	0.082479651
hsa-miR-769-5p	WDR62	0.081650186
hsa-miR-769-5p	WIPF2	0.087904259
hsa-miR-769-5p	COL5A1	0.067834776
hsa-miR-769-5p	GIMAP5	0.0597877
hsa-miR-769-5p	LRPPRC	0.064290521
hsa-miR-769-5p	KIAA2022	0.069863134
hsa-miR-769-5p	SAMD4B	0.104978685
hsa-miR-769-5p	FBLN1	0.066442555
hsa-miR-769-5p	FBLN5	0.090693526
hsa-miR-769-5p	LRSAM1	0.070036007
hsa-miR-769-5p	SAPCD2	0.069614246
hsa-miR-769-5p	XRCC2	0.068120388
hsa-miR-769-5p	FOXK2	0.075334579
hsa-miR-769-5p	PDLIM2	0.080505199
hsa-miR-769-5p	PAICS	0.084704521
hsa-miR-769-5p	CYP11A1	0.07312167
hsa-miR-7705	LAMA4	0.061248718
hsa-miR-7705	CMPK2	0.073749095
hsa-miR-7705	CHMP4C	0.065348916
hsa-miR-7705	BHLHE41	0.068687256
hsa-miR-7705	WDR77	0.062818627
hsa-miR-7705	RCC1	0.060552787
hsa-miR-7705	ZMAT3	0.073574698
hsa-miR-7705	SOCS5	0.072729129
hsa-miR-7706	FANCI	0.09478765
hsa-miR-7706	TTLL11	0.076764656
hsa-miR-7706	PDE9A	0.071525237
hsa-miR-7706	GNG12	0.067161591
hsa-miR-7706	TMEM65	0.070793743
hsa-miR-7706	DBX2	0.067373689
hsa-miR-7706	CBX7	0.092735369
hsa-miR-7706	FOSB	0.059105064
hsa-miR-7706	RAE1	0.062651945
hsa-miR-7706	EIF2S2	0.061090601
hsa-miR-7706	TUSC1	0.057413241
hsa-miR-877-5p	HIF1AN	0.067414174
hsa-miR-877-5p	PHPT1	0.067298524
hsa-miR-877-5p	TNFSF12	0.088730054
hsa-miR-877-5p	SMIM13	0.135115485
hsa-miR-877-5p	C19orf54	0.065840243
hsa-miR-877-5p	GINS2	0.123693751
hsa-miR-877-5p	GINS4	0.13323305
hsa-miR-877-5p	YPEL2	0.146709747
hsa-miR-877-5p	POU6F1	0.057128824
hsa-miR-877-5p	PPARD	0.113652132
hsa-miR-877-5p	MAP3K13	0.078210514
hsa-miR-877-5p	SHROOM4	0.077574867
hsa-miR-877-5p	SLCO5A1	0.079018816
hsa-miR-877-5p	SLCO3A1	0.074186923
hsa-miR-877-5p	POLD1	0.103657628
hsa-miR-877-5p	POLD3	0.06584166
hsa-miR-877-5p	POLE3	0.061756828
hsa-miR-877-5p	TRAPPC6B	0.0688392
hsa-miR-877-5p	GNL3L	0.071131601
hsa-miR-877-5p	PPM1E	0.063816681
hsa-miR-877-5p	ARL6IP1	0.063134578
hsa-miR-877-5p	PSMB8	0.066943457
hsa-miR-877-5p	PROX1	0.064701928
hsa-miR-877-5p	PTPRE	0.078350991
hsa-miR-877-5p	PTPRU	0.075491925
hsa-miR-877-5p	PTH2R	0.112928348
hsa-miR-877-5p	PTBP1	0.064137039
hsa-miR-877-5p	CACFD1	0.083534738
hsa-miR-877-5p	PSRC1	0.158455539
hsa-miR-877-5p	PUF60	0.152788999
hsa-miR-877-5p	GRIN1	0.064505371
hsa-miR-877-5p	GRIK2	0.067768577
hsa-miR-877-5p	YWHAZ	0.134965843
hsa-miR-877-5p	GSTM2	0.080845777
hsa-miR-877-5p	HS6ST3	0.061955053
hsa-miR-877-5p	PPFIA4	0.071373235
hsa-miR-877-5p	ZC3H6	0.111789236
hsa-miR-877-5p	CALCRL	0.072621237
hsa-miR-877-5p	TAGLN3	0.064227691
hsa-miR-877-5p	SEC16A	0.113701592
hsa-miR-877-5p	SEC22C	0.084507549
hsa-miR-877-5p	MRPL37	0.122445798
hsa-miR-877-5p	MRPL48	0.099297865
hsa-miR-877-5p	MRPL51	0.076654305
hsa-miR-877-5p	RAPGEF6	0.062950795
hsa-miR-877-5p	TSPAN9	0.080431172
hsa-miR-877-5p	CACNA2D1	0.088240788
hsa-miR-877-5p	ZFHX4	0.092195262
hsa-miR-877-5p	TRAPPC3	0.074179259
hsa-miR-877-5p	CEACAM7	0.085055075
hsa-miR-877-5p	HAUS6	0.082609291
hsa-miR-877-5p	HAND2	0.064453304
hsa-miR-877-5p	TSPYL4	0.07927302
hsa-miR-877-5p	FAM188A	0.085875305
hsa-miR-877-5p	FAM179B	0.116404512
hsa-miR-877-5p	HCFC1	0.058773884
hsa-miR-877-5p	FAM213B	0.073824954
hsa-miR-877-5p	TSPAN14	0.057426484
hsa-miR-877-5p	FAM219A	0.070784562
hsa-miR-877-5p	PPP1CB	0.096699596
hsa-miR-877-5p	PACSIN3	0.081719225
hsa-miR-877-5p	HERC3	0.082359503
hsa-miR-877-5p	ARFIP2	0.09053182
hsa-miR-877-5p	ADAMTSL1	0.065989827
hsa-miR-877-5p	MAPKBP1	0.059620379
hsa-miR-877-5p	ZNRF1	0.097350036
hsa-miR-877-5p	ZNRF2	0.067083483
hsa-miR-877-5p	ARMCX1	0.07253241
hsa-miR-877-5p	C10orf2	0.090112776
hsa-miR-877-5p	HMGA1	0.192669032
hsa-miR-877-5p	HMGB3	0.136887854
hsa-miR-877-5p	HOXA2	0.070665907
hsa-miR-877-5p	QSOX2	0.110096497
hsa-miR-877-5p	DYRK1B	0.074074725
hsa-miR-877-5p	HSPG2	0.069382108
hsa-miR-877-5p	HSPA8	0.067790003
hsa-miR-877-5p	HSPB6	0.089554103
hsa-miR-877-5p	OTUD7B	0.07390117
hsa-miR-877-5p	OTUD7A	0.084886665
hsa-miR-877-5p	SHARPIN	0.088350078
hsa-miR-877-5p	CXorf36	0.112385005
hsa-miR-877-5p	C17orf51	0.063946262
hsa-miR-877-5p	PPP1R12B	0.074900226
